REACTOME_BETA_DEFENSINS	0.913063426261508	0.320687376124803	6	0.437115174245976	0.53581056335533	6	0.313552176314948	0.63334249712789	6	0.45594295535967	0.518646107788489	6	0.398480445802986	0.517441655338259	6	0.401418037436188	0.535828812826233	6
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.93660841604921	-0.231193269438557	21	0.733586844462472	-0.295970941362771	21	0.881045751633987	-0.26187148197743	21	0.699423712420408	-0.30459103819587	21	0.751319825925662	-0.285208854544284	21	0.590047461943625	-0.328647428323781	21
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	0.525849076709952	0.416782956354591	10	0.985856146001073	-0.227158263864213	10	0.884447373485825	0.281174914923892	10	0.887214102790533	-0.291521328474209	10	0.979827731770018	0.197545598955805	10	0.981453922839358	-0.213163314309258	10
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.223874913922307	-0.754307124867543	4	0.954392798862978	0.329108099835234	4	0.889148057509942	0.383348154639641	4	0.961207383011686	0.312561390519668	4	0.863703281824239	0.378656395944337	4	0.885018193323841	0.358763293147221	4
REACTOME_BIOLOGICAL_OXIDATIONS	0.186042822736077	0.260804867269448	111	0.703294681822795	-0.213230920224556	111	0.952525705021545	-0.175101297841893	111	0.270590463204939	-0.272983283077586	111	0.532950406659912	-0.226984789194559	111	0.48432486631016	-0.240366601460716	111
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.884635887826312	0.221205680014384	27	0.481106858635563	0.313459135229821	27	0.660150647094019	0.289434174577442	27	0.518246879990536	0.307653742724971	27	0.573256920677994	0.279048167865859	27	0.512060778727445	0.297913376933838	27
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.102376905595812	-0.445069174165802	34	0.327135603345281	-0.365187189565435	34	0.442552935152556	-0.332809044344138	34	0.270644368858655	-0.376223143397448	34	0.364942528735632	-0.328717976482606	34	0.262864205827293	-0.36646761332696	34
REACTOME_BOTULINUM_NEUROTOXICITY	0.765728312693742	-0.318726435547971	16	0.687238381453257	-0.33910945344724	16	0.944461790068391	-0.258179703230339	16	0.726398137882116	-0.328614518497102	16	0.624210569483555	-0.346146361319501	16	0.658670931058991	-0.343201488328748	16
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.913063426261508	-0.261090545318709	16	0.377170528462041	0.423326640430266	16	0.48338261814062	0.38869214589639	16	0.397578771598664	0.410942483568266	16	0.71248682497365	0.288995999014375	16	0.559406053164154	0.337947479036677	16
REACTOME_CA_DEPENDENT_EVENTS	0.653220390720391	-0.301964599381113	28	0.715644569280767	-0.281813161114671	28	0.629408399515413	-0.31339948300183	28	0.639738841796286	-0.293575639321058	28	0.766094222999804	-0.259167034805569	28	0.71265687751004	-0.279104790946293	28
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	0.564304791567244	-0.426231876308094	11	0.690533341139278	-0.375357109913916	11	0.838852813852814	-0.321540019509179	11	0.703490702979194	-0.37282235385048	11	0.35785631325701	-0.465333256976461	11	0.494810762151556	-0.431788325199138	11
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.85581381049007	-0.309627843053374	12	0.437115174245976	-0.44751467860648	12	0.442552935152556	-0.459699975840597	12	0.31034933027277	-0.501560348353388	12	0.250191226096738	-0.502260887717448	12	0.209882731802163	-0.54196363497432	12
REACTOME_CD28_CO_STIMULATION	0.673433800880788	-0.289221645562749	30	0.904775933563829	-0.224841274582024	30	0.749625911440707	-0.279028958718997	30	0.944659576927523	-0.201441200229149	30	0.964971935247702	-0.186490026241502	30	0.931610576923077	-0.207313799860518	30
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.894344999554724	0.236029913192663	20	0.905283906120208	-0.252694292584349	20	0.957109848849523	-0.230550454887662	20	0.900902976259037	-0.23978468655474	20	0.956989164186412	-0.214258083916836	20	0.949971911239517	-0.216420656270966	20
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	0.0775982072785571	-0.665279648976448	11	0.806743112979122	0.306427564833634	11	0.879951403936644	0.29065306770251	11	0.802584395827297	0.298005500596322	11	0.797167122663019	0.293621975021348	11	0.775207667731629	0.309105866730042	11
