logFC	AveExpr	t	P.Value	adj.P.Val	B
150.557088888889	285.893544444444	2.53259179487895	0.0147307241052534	0.999195311214167	-4.59510947875657
-140.598466666667	-15.1443444444444	-2.53254405598571	0.0147324832061447	0.999195311214167	-4.59510947917272
-150.224155555556	-191.9887	-2.52721795285981	0.0149299455233841	0.999195311214167	-4.59510952557583
-121.898088888889	-46.9224	-2.52712131827417	0.0149335503209092	0.999195311214167	-4.59510952641727
-532.073288888889	61.4127111111111	-2.52605242807567	0.0149734763698512	0.999195311214167	-4.59510953572356
138.218822222222	42.3461444444445	2.52592107210178	0.0149783895745506	0.999195311214167	-4.59510953686707
-110.670577777778	-250.318688888889	-2.52401655513646	0.0150497905062666	0.999195311214167	-4.59510955344321
-114.330644444444	-46.0569	-2.52157115487598	0.0151419229754707	0.999195311214167	-4.59510957471741
-86.6678888888889	217.986166666667	-2.52006896772818	0.0151987729869017	0.999195311214167	-4.59510958778062
214.232377777778	282.396277777778	2.51424012458666	0.0154212056971355	0.999195311214167	-4.5951096384304
-102.756377777778	75.6309888888889	-2.51194745843148	0.0155095027685727	0.999195311214167	-4.59510965833569
398.504044444445	113.966266666667	2.50948050229151	0.0156050248807345	0.999195311214167	-4.59510967974352
-197.752222222222	-17.2358444444444	-2.50688090460704	0.0157062607628488	0.999195311214167	-4.59510970229042
-75.2548444444444	147.573177777778	-2.5059952583742	0.0157408863363602	0.999195311214167	-4.59510970996903
-199.516666666667	-21.5285333333333	-2.50151919291078	0.015916946773842	0.999195311214167	-4.59510974875483
-101.550622222222	230.946977777778	-2.49674481485959	0.0161067090253103	0.999195311214167	-4.59510979008512
174.604755555556	-112.578577777778	2.48988500315168	0.0163829525898748	0.999195311214167	-4.59510984939496
184.097733333333	12.4844888888889	2.48699150392179	0.0165007561523032	0.999195311214167	-4.59510987438606
-77.675	414.872744444445	-2.48214019406768	0.0166999924481226	0.999195311214167	-4.59510991625191
383.569822222222	47.6619777777778	2.48163291021601	0.0167209512608934	0.999195311214167	-4.59510992062714
-72.8626444444444	214.293033333333	-2.48160562528472	0.0167220792334678	0.999195311214167	-4.59510992086246
-140.4748	-95.719	-2.48110333758678	0.0167428563770447	0.999195311214167	-4.5951099251941
-114.716466666667	186.1969	-2.48052984112191	0.0167666076716747	0.999195311214167	-4.59510993013926
142.479311111111	-7.58714444444445	2.48019304263762	0.0167805703692553	0.999195311214167	-4.59510993304313
-120.231111111111	111.673466666667	-2.47671329657521	0.0169254485575529	0.999195311214167	-4.59510996303308
-258.176244444445	62.0329444444445	-2.47367204042153	0.0170529971609435	0.999195311214167	-4.5951099892254
-67.588	239.469311111111	-2.47152126433938	0.0171437242971276	0.999195311214167	-4.59511000773815
109.422444444444	-243.4668	2.46900259547498	0.0172505258391763	0.999195311214167	-4.5951100294065
-244.391955555556	-196.468755555556	-2.46416474513533	0.017457360914624	0.999195311214167	-4.59511007099351
-185.002244444444	154.018855555556	-2.45237156142659	0.0179709949643979	0.999195311214167	-4.59511017218441
-106.091844444444	-212.1169	-2.44323386961251	0.0183783250213792	0.999195311214167	-4.59511025040794
-62.3856444444444	380.280933333333	-2.43747667934706	0.0186392272343189	0.999195311214167	-4.59511029961039
-115.908933333333	195.251311111111	-2.43642001774855	0.0186874743072816	0.999195311214167	-4.59511030863396
-125.1962	78.7804333333333	-2.43485154750794	0.0187592984436071	0.999195311214167	-4.59511032202426
96.9066222222222	-234.643911111111	2.43317712944599	0.0188362491443678	0.999195311214167	-4.59511033631381
-155.225755555556	80.9653666666667	-2.42748389634086	0.0191000272061926	0.999195311214167	-4.59511038485949
-395.329288888889	19.2517777777778	-2.42399713198532	0.0192632165564045	0.999195311214167	-4.59511041455974
-513.385155555556	67.4509333333333	-2.42259331464467	0.0193292730803109	0.999195311214167	-4.59511042651078
-105.832266666667	364.140644444444	-2.42253761176188	0.0193318983844563	0.999195311214167	-4.59511042698491
-104.4738	96.6542777777778	-2.41542626492073	0.0196697125056856	0.999195311214167	-4.59511048746562
-120.208888888889	-10.9625555555556	-2.41220941995157	0.0198242646018627	0.999195311214167	-4.59511051479176
